Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features,Images URL's,Car Profile
1080695725,selling my car,Honda,City IDSI,2003,123456,1090000,Petrol,Karachi,Original,Local,Automatic,Used,"Housing Colony, Chichawatni",Neat and clean family used car no work required everything is working condition outer shower without bonnet ineear genuine power full engine with auto matic transmission just buy and enjoy the ride,"CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows","['https://images.olx.com.pk/thumbnails/413643442-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413643443-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413643444-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413643445-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413643446-800x600.jpeg']",https://www.olx.com.pk/item/selling-my-car-iid-1080695725
1079617397,03245052019   onwer Farooq sheikh.    10/10 condition family car,Suzuki,Baleno,2005,155000,1000000,Petrol,Gujranwala,Original,Local,Manual,Used,"Model Town, Gujranwala",Suzuki baleno 2005 excellent condition,"Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Rear Camera","['https://images.olx.com.pk/thumbnails/407217379-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217380-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217381-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217382-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217383-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217384-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217385-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217386-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217387-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217388-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217389-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217390-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217391-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217392-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/407217393-800x600.jpeg']",https://www.olx.com.pk/item/03245052019-onwer-farooq-sheikh-1010-condition-family-car-iid-1079617397
1080755180,sell krni h car,Suzuki,Alto,2010,128530,825000,Petrol,Karachi,Original,Imported,Manual,Used,"Patel Para, Karachi",Ronaldo is Alto men machar colony se hub choki TK gaya h,"Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Rear speakers, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/413989010-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413989011-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413989012-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413989013-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413989014-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413989015-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413989016-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413989017-800x600.jpeg']",https://www.olx.com.pk/item/sell-krni-h-car-iid-1080755180
1080852497,Hijet Automatic 2007/2012 660CC  In Original Condition 2nd Owner,Daihatsu,Hijet,2007,166000,1100000,Petrol,Karachi,Original,Imported,Automatic,Used,"Lalukhet, Karachi","Hijet DLX Model 2007 Registration 2012

White Color 660CC

2nd owner

Automatic

Power Window (installed)

EPS Power Stering

A/C On

Extra Seat Installed

All Gadgets in Working Conditions. 

Engine Change & in prestine Condition. (Not updated)

Few pieces touchups rest in Original Condition

Original Body / Non Accidental 100%

All Documents Cleared and Original. 

As per Running. 166,000KM , ABS Break 100%, Air Bag 100%

Car can be Inspect at Hassan Square Or in 13-D Gulshan Or at Jamshed Road. depends upon Time. 

Demand 11 Lac. 

These are the only Pictures that can be taken due to Parking condition. Please Visit car rather ask more Pictures. 

Only Call will be Faclitate, for Geniune buyer.  

Whatsapp / SMS/ Olx Chat will not be facliltate, 

Inventors and Brokers please stay away. 

Those who offer less than or equal to 10.50/- are requested to please don't expect, ask for rasonable offer. 

Price is already low as per Market is 1,100,000 (11Lac) IA

(Bagair dekhe offer dene wala phla Jazz Cash me payent krwa den apni offer. isi no. par) 

Unseen/ not Visited deposit Fund of less than 1,075,000/- is  non refundable and will be freeze, risk of Sender. 

(Sms/ Call kr k Detail mangna wala bhi Avoid kren or Gari visit krlen. )

Mufta ya Muft k Haram k  mal khana wala (7lac, 8 lac 9lac ki offer dene wala. ) Jazz cash me phla paisa jama krwayen or try some one else. 
 
Contact  0/3/0/0 - 3/6/0/4/6/9/6 (Whatsapp)

Contact  0/3/3/3 - 2/0/7/7/5/6/7","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear Seat Entertainment, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414587387-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414587388-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414587389-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414587390-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414587391-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414587392-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414587393-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414587394-800x600.jpeg']",https://www.olx.com.pk/item/hijet-automatic-20072012-660cc-in-original-condition-2nd-owner-iid-1080852497
1080798875,Mitsubishi Ek Wagon full option car,Mitsubishi,Ek Wagon,2016,76400,2490000,Petrol,Lahore,Original,Imported,Automatic,Used,"DHA Defence, Lahore","2016 model 2017 import and registered 
On our name 
Carefully driven and maintained car 
For Those who are looking for trouble free car for family use 
Complete orignal documents and number plates 
Inner outer untouch and orignal 
From front to back non accidental geniune air bags in genuine paint and Condition. 
Every sensor and buttons are in working condition 
Price is minor negotiable for serious buyers only. 

Features! 
Original hid headlights
Genuine alloys
Indicator side welcome mirrors (fold on lock and open on unlock)
From back and sides 360° cameras in view mirror
Keyless entry (remote)
Push start
Genuine leather stitched multimedia steering (adjustable)
Rpm meter
Touch climate control ac pannel
Heated seats
Auto headlights
Radar/colision control","ABS, Air Bags, Air Conditioning, Alloy Rims, CD Player, Climate Control, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414258421-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258422-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258423-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258424-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258425-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258426-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258427-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258428-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258429-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258430-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258431-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258432-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258433-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258434-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258435-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258436-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258437-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258438-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414258439-800x600.jpeg']",https://www.olx.com.pk/item/mitsubishi-ek-wagon-full-option-car-iid-1080798875
1080438786,honda civic,Honda,Civic Prosmetic,2012,70000,3200000,Petrol,Gujranwala,Original,Local,Automatic,Used,"Samanabad, Lahore",chat piller original baki pori gari paint ha book file original ha for more details contact this number ,"ABS, Air Bags, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/412107131-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412107132-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412107133-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412107134-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412107135-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412107136-800x600.jpeg']",https://www.olx.com.pk/item/honda-civic-for-sale-iid-1080438786
1080762881,gli automatic 2018,Toyota,Corolla GLI,2018,111000,4350000,Petrol,Lahore,Original,Local,Automatic,Used,"Hajipura, Wazirabad","I am selling gli 2018 automatic in good condition  
2 piece touch suspension good chill ac heater
call me any time","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Climate Control, Front Speakers, Front Camera, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera","['https://images.olx.com.pk/thumbnails/414038495-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038496-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038497-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038498-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038499-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038500-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038501-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038502-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038503-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038504-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414038505-800x600.jpeg']",https://www.olx.com.pk/item/gli-automatic-2018-iid-1080762881
1080832252,Kia Sportage 2004 Grand Automatic,KIA,Sportage,2004,123000,1090000,Petrol,Karachi,Original,Imported,Automatic,Used,"Drigh Colony, Karachi","Urgent sale. Paiso ki need ha urgent basis per otherwise sale karna wali car nahe ha. Kia Sportage 2004 grand full automatic. Power window, steering, chilled AC, smooth drive perfect engine, no rust on body. Chassis per koi rust nahe weld nahe tikli original number plates original. 5 wheels alloy rims. Maintained family use car. Everything is in working. 
Only Whatsapp ","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Front Speakers","['https://images.olx.com.pk/thumbnails/414461231-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414461232-800x600.jpeg']",https://www.olx.com.pk/item/kia-sportage-2004-grand-automatic-iid-1080832252
1080817960,Toyota Corolla GLi,Toyota,Corolla GLI,2008,150000,1770000,CNG,Peshawar,Original,Imported,Manual,Used,"Wazir Bagh Road, Peshawar","Toyota Corolla GLi 
50 % touch Up ha 
contact No ","Air Conditioning, AM/FM Radio, CD Player, Cool Box, Cruise Control, Climate Control, DVD Player, Front Speakers, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof","['https://images.olx.com.pk/thumbnails/414381136-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381137-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381138-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381139-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381140-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381141-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381142-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381143-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381144-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381145-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381146-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381147-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414381148-800x600.jpeg']",https://www.olx.com.pk/item/toyota-corolla-gli-iid-1080817960
1080829601,"Genuine Hyundai Santro 0/3/1/5/99/39/68/3 btr than caltus, vxr, mehran",Hyundai,Santro,2003,1234,690000,Petrol,Sindh,Original,Imported,Manual,Used,"Hayatabad Phase 1, Peshawar","Location Katlang mardan
Hyundai Santro
Mdel 2003
Sindh number
Ac working
Cng and petrol
Original file Available
Original number plate available
Inner 100%genuine
Outer 95%genuine 
Outer only 5%SHOWER
neat and clean
New tyres
Power steering
Power Lock
Suspension 100%
Engine 100%
Price is full and final
Chaska party stay away
0/3/1/5/9/9/3/9/6/8/3","Air Conditioning, AM/FM Radio, Cassette Player, DVD Player, Front Speakers, Keyless Entry, Power Locks, Power Steering, Rear speakers, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/414446321-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446322-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446323-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446324-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446325-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446326-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446327-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446328-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446329-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446330-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446331-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446332-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446333-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/414446334-800x600.jpeg']",
1079168089,civix untuched,Honda,Civic Oriel,2006,90000,1295000,Petrol,Lahore,Original,Local,Manual,Used,"Ferozepur Road, Lahore",if any one intestate contact me thanks,"Air Bags, Front Speakers","['https://images.olx.com.pk/thumbnails/404513967-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404513968-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404513969-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404513970-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404513971-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404513972-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/404513973-800x600.jpeg']",https://www.olx.com.pk/item/civix-untuched-iid-1079168089
1075547208,Kia classic,KIA,Classic,2001,25000,450000,Petrol,Lahore,Original,Imported,Manual,Used,"GT Road, Gujrat","Kia classic
model 2001 inr total janen injan mechanical 100 parson
non eaccidental no wark  required  just buy and dary","Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Windows, Rear speakers, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/383497848-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/383497844-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/383497845-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/383497846-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/383497850-800x600.jpeg']",https://www.olx.com.pk/item/for-sale-iid-1075547208
1080470952,Honda city 2005 model bhir sy shower andr sy seal by seal demand 13.50,Honda,City IDSI,2005,100000,1350000,Petrol,Sindh,Original,Local,Manual,Used,"Chowk Kumharanwala, Multan",best offer required all documents clear,"CD Player, DVD Player, Rear Camera","['https://images.olx.com.pk/thumbnails/412294690-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294691-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294692-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294693-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294694-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294695-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294696-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294697-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294698-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294699-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294700-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294701-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294702-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294703-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294704-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294705-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294706-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294707-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294708-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/412294709-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-2005-model-bhir-sy-shower-andr-sy-seal-by-seal-demand-1350-iid-1080470952
1080286590,Santro exective In 100% jennuine condition,Hyundai,Santro,2007,152000,1480000,Petrol,Islamabad,Original,Imported,Manual,Used,"I-8 Markaz, Islamabad",Santro Exective ,"Air Conditioning, Front Speakers, Navigation System, Power Locks, Power Steering, Power Windows, Rear AC Vents, Rear speakers, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/411215058-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215059-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215060-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215061-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215062-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215063-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215064-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215065-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215066-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215067-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215068-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215069-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215070-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215071-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215072-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215073-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215074-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411215075-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415998672-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/415998673-800x600.jpeg']",
1080610198,changan karvaan standard white color another num 03322302566,Changan,Karvaan,2020,68000,1850000,Petrol,Karachi,Original,Local,Manual,Used,"Government Teachers Society, Karachi","car chalne main 100 ok hai , family use car",Power Locks,"['https://images.olx.com.pk/thumbnails/413134157-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413134158-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413134159-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413134160-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413134161-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413134162-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/413134163-800x600.jpeg']",https://www.olx.com.pk/item/changan-karvaan-standard-white-color-iid-1080610198
1079932391,Honda city 1.2 Auto,Honda,City IVTEC,2022,34000,2500000,Petrol,Punjab,Original,Local,Automatic,Used,"Bahria Town - Sector D, Lahore","Alloy rims installed 
bumper to bumper jeniune
back spoiler
17 paid","ABS, Air Bags, Air Conditioning, Alloy Rims","['https://images.olx.com.pk/thumbnails/409100261-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409100263-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409100265-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/409100267-800x600.jpeg']",https://www.olx.com.pk/item/honda-city-12-auto-iid-1079932391
1080282225,Urgent sale,Suzuki,Bolan,2015,90000,1050000,Petrol,Sindh,Original,Local,Manual,Used,"Chaklala Scheme, Rawalpindi","Bolan 2015 Euro sidh number condition 10/10 non accidental 
 for more details call me
",Front Speakers,"['https://images.olx.com.pk/thumbnails/411189882-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189883-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189884-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189885-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189886-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189887-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189888-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189889-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/411189890-800x600.jpeg']",https://www.olx.com.pk/item/urgent-sale-iid-1080282225
1080091718,Suzuki Swift Gl Manual For Sale,Suzuki,Swift,2021,30000,3875000,Petrol,Islamabad,Original,Local,Manual,Used,"Haranpur, Pind Dadan Khan","White Colour 16 inch rim with Bridgestone tire , Extra Tire Brand New Nothing use untouch 
 Like a Brand New Car back camera Android LCd card USB ox cable Sim v chaly gee islbad regestrd own my name. 
best offer and take it. 
","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Steering, Power Windows, Rear Camera, Steering Switches, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/410048599-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048601-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048613-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048596-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048597-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048598-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048600-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048602-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048603-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048605-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048606-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048608-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048609-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048610-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048611-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048612-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048614-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/410048615-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-swift-gl-manual-for-sale-iid-1080091718
1077978936,Toyota Passo (8/12),Toyota,Passo,2008,107200,2050000,Petrol,Lahore,Original,Imported,Automatic,Used,"DHA 11 Rahbar, Lahore","Toyota Passo  2012 Registered Total genuine Model 2008 
Total Genuine 
Low Milage
 Genuine Airbags
Non Accidental
scratchless condition
Good Seats
 Back Camera
Fully loaded top of the line
Engine is Genuine low driven and neatly used can be seen in pictures. 
Its a Limited Edition Variant 
Black Interior
shiny Black Colour
Fuller loaded powered
Will be sold to nearest best Offer

Can be seen Physically only on Saturday And Sunday
Feel free to call on respected Number for further discussion. 

Kashif: ","ABS, Air Bags, Air Conditioning, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/397468729-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468730-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468731-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468732-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468733-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468734-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468735-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468736-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468737-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468738-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468739-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468740-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468741-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468742-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468743-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468744-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468745-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468746-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468747-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/397468748-800x600.jpeg']",https://www.olx.com.pk/item/toyota-passo-812-iid-1077978936
1077471596,Suzuki swift 1.3 automatic,Suzuki,Swift,2018,75000,2690000,Petrol,Sindh,Original,Local,Automatic,Used,"Nango Line, Kotri","Highly Maintained
original number plates available
token tax paid 
complete documents available
2 keys available 
total genuine 100%
android LED installed
HID'S Installed including fog lamps 
HKS Exhaust installed
no work required in the car
just buy and drive


Note: Car can be seen at autobhan Road from 11 am to 3pm","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable","['https://images.olx.com.pk/thumbnails/394520573-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394520574-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394520575-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394520576-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394520577-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394520578-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394520579-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394520580-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394520581-800x600.jpeg', 'https://images.olx.com.pk/thumbnails/394520582-800x600.jpeg']",https://www.olx.com.pk/item/suzuki-swift-13-automatic-iid-1077471596
